timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9511,-0.97,-0.07,-0.13,8.24,0.85,-3.17
9519,-0.97,-0.06,-0.13,8.97,0.79,-3.11
9528,-0.97,-0.06,-0.14,9.70,0.55,-3.05
9537,-0.99,-0.05,-0.14,10.56,0.37,-2.99
9546,-0.99,-0.04,-0.15,10.62,0.24,-3.17
9554,-0.99,-0.02,-0.14,10.19,0.31,-3.17
9563,-0.99,-0.01,-0.14,9.28,0.24,-3.17
9572,-0.98,0.00,-0.14,8.91,0.31,-3.17
9581,-0.98,0.02,-0.13,8.79,-0.24,-3.17
9589,-0.98,0.03,-0.13,7.75,-0.37,-2.99
9598,-0.98,0.03,-0.14,6.10,-0.06,-2.81
9607,-0.98,0.02,-0.15,4.52,-0.61,-2.93
9615,-0.99,-0.01,-0.14,3.30,-1.10,-2.75
9624,-0.99,-0.03,-0.15,1.95,-0.85,-2.87
9633,-0.98,-0.04,-0.16,1.04,-0.49,-2.87
9641,-0.98,-0.03,-0.15,1.71,-0.73,-2.75
9650,-0.97,-0.03,-0.14,2.32,-0.55,-2.69
9659,-0.98,-0.02,-0.14,2.26,-0.06,-2.50
9668,-0.97,-0.00,-0.14,1.89,-0.24,-2.38
9676,-0.98,0.01,-0.14,1.71,-0.24,-2.26
9685,-0.99,0.01,-0.14,1.40,-0.12,-2.26
9694,-0.99,-0.00,-0.14,0.79,-0.18,-2.20
9702,-0.99,-0.01,-0.14,0.06,-0.18,-2.14
9711,-0.99,-0.02,-0.14,0.37,-0.31,-2.08
9720,-0.99,-0.02,-0.14,1.40,-0.37,-1.77
9728,-0.98,-0.02,-0.14,1.95,-0.43,-1.34
9737,-0.98,-0.00,-0.15,2.08,-0.79,-1.16
9746,-0.98,-0.00,-0.15,1.95,-0.79,-0.98
9754,-0.98,-0.01,-0.16,1.10,-0.55,-1.10
9763,-0.98,-0.01,-0.16,1.22,-0.37,-0.73
9772,-0.98,-0.02,-0.15,1.22,-0.24,-0.67
9781,-0.98,-0.02,-0.15,1.40,-0.18,-0.43
9789,-0.98,-0.01,-0.15,1.59,-0.12,-0.31
9798,-0.98,-0.00,-0.15,1.89,0.00,-0.12
9807,-0.98,0.01,-0.14,1.77,0.37,0.00
9815,-0.98,0.03,-0.15,1.77,0.31,0.24
9824,-0.99,0.02,-0.14,0.79,0.61,0.61
9833,-0.99,-0.01,-0.15,-1.65,0.73,0.61
9842,-0.99,-0.04,-0.16,-3.11,0.73,0.49
9850,-0.99,-0.05,-0.15,-2.20,0.73,0.31
9859,-0.98,-0.05,-0.15,-0.43,0.67,0.24
9868,-0.98,-0.04,-0.15,1.22,0.61,0.79
9876,-0.98,-0.02,-0.15,1.77,0.24,0.98
9885,-0.98,-0.01,-0.14,1.77,0.18,1.16
